"Last_Name","Name","Pos","Team","Num","feet","inches","Weight","DOB","Pos_r","Cm","Kg","Dob","Age","Cm_j"
"Smith-Njigba"," Jaxon","WR","SEA",11,6,1,200,"2/14/02","WR-TE",185.42,90.91,2002-02-14,21.5,183.93
"Smith-Schuster"," JuJu","WR","NE",7,6,1,215,"11/22/96","WR-TE",185.42,97.73,1996-11-22,26.7,184.38
"Smith-Williams"," James","DE","WAS",96,6,4,265,"7/29/97","DL-DE",193.04,120.45,1997-07-29,26,194.03
"Smoot"," Dawuane","DE","JAC",91,6,3,275,"3/2/95","DL-DE",190.5,125,1995-03-02,28.5,189.7
"Smythe"," Durham","TE","MIA",81,6,6,246,"9/8/95","WR-TE",198.12,111.82,1995-09-08,27.9,196.43
"Snead IV"," Willie","WR","SF",83,5,11,195,"10/17/92","WR-TE",180.34,88.64,1992-10-17,30.8,181.13
"Sneed"," L'Jarius","CB","KC",38,6,1,192,"1/21/97","DB-CB-S",185.42,87.27,1997-01-21,26.6,184.32
"Snowden"," Charles","LB","TB",48,6,7,240,"3/27/98","LB",200.66,109.09,1998-03-27,25.4,203.42
"Snyder"," Jack","G","MIN",NA,6,5,310,"5/25/97","OL-G-C",195.58,140.91,1997-05-25,26.2,196.04
"Soelle"," Kyle","LB","ARI",58,6,3,232,"1/25/99","LB",190.5,105.45,1999-01-25,24.5,190.7
"Sokol"," Josh","C","MIN",60,6,3,290,"12/1/97","OL-G-C",190.5,131.82,1997-12-01,25.7,192.52
"Sokol"," Matt","TE","NE",87,6,5,249,"11/9/95","WR-TE",195.58,113.18,1995-11-09,27.8,195.73
"Sorsdal"," Colby","OL","DET",75,6,6,304,"3/1/00","OL-G-C",198.12,138.18,2000-03-01,23.4,197.79
"Sow"," Sidy","G","NE",54,6,5,326,"6/8/98","OL-G-C",195.58,148.18,1998-06-08,25.2,194.62
"Spears"," Tyjae","RB","TEN",32,5,10,200,"6/15/01","RB-FB",177.8,90.91,2001-06-15,22.2,177.97
"Spector"," Baylon","LB","BUF",54,6,0,233,"10/20/98","LB",182.88,105.91,1998-10-20,24.8,182.49
"Speed"," Ameer","DB","NE",61,6,3,209,"10/13/00","DB-CB-S",190.5,95,2000-10-13,22.8,189.78
"Speed"," E.J.","LB","IND",45,6,3,224,"6/1/95","LB",190.5,101.82,1995-06-01,28.2,190.91
"Spencer"," Marquiss","DL","NYJ",51,6,4,295,"7/16/97","DL-DE",193.04,134.09,1997-07-16,26.1,193.44
"Spillane"," Robert","LB","LV",41,6,1,229,"12/14/95","LB",185.42,104.09,1995-12-14,27.7,186.17
"Spiller"," Isaiah","RB","LAC",28,6,1,215,"8/9/01","RB-FB",185.42,97.73,2001-08-09,22,184.65
"Square"," DeAndre","LB","LAR",58,6,1,224,"8/15/00","LB",185.42,101.82,2000-08-15,23,186.23
"St. Brown"," Amon-Ra","WR","DET",14,6,0,195,"10/24/99","WR-TE",182.88,88.64,1999-10-24,23.8,182.12
"St. Brown"," Equanimeous","WR","CHI",19,6,5,214,"9/30/96","WR-TE",195.58,97.27,1996-09-30,26.9,194.16
"Stafford"," Matthew","QB","LAR",9,6,3,220,"2/7/88","QB",190.5,100,1988-02-07,35.5,189.37
"Stallworth"," Taylor","DT","CAR",NA,6,2,300,"8/18/95",NA,187.96,136.36,1995-08-18,28,188.85
"Stanley"," Ronnie","OT","BAL",79,6,6,315,"3/18/94","OL-G-C",198.12,143.18,1994-03-18,29.4,198.29
"Steele"," Chris","DB","SEA",NA,6,1,190,"9/27/00","DB-CB-S",185.42,86.36,2000-09-27,22.9,187.29
"Steele"," Terence","OT","DAL",78,6,6,310,"6/4/97","OL-G-C",198.12,140.91,1997-06-04,26.2,196.82
"Steen"," Tyler","OL","PHI",56,6,6,321,"6/24/00","OL-G-C",198.12,145.91,2000-06-24,23.1,197.47
"Stenberg"," Logan","G","DET",71,6,6,320,"3/18/97","OL-G-C",198.12,145.45,1997-03-18,26.4,199.92
"Stephens"," Brandon","DB","BAL",21,6,1,215,"12/29/97","DB-CB-S",185.42,97.73,1997-12-29,25.6,185.13
"Stephens Jr."," John","WR","DAL",49,6,5,221,NA,"WR-TE",195.58,100.45,NA,NA,195.79
"Sternberger"," Jace","TE","BAL",NA,6,4,251,"6/26/96","WR-TE",193.04,114.09,1996-06-26,27.1,192.6
"Sterns"," Caden","S","DEN",30,6,1,207,"11/2/99","DB-CB-S",185.42,94.09,1999-11-02,23.8,183.63
"Stevenson"," Marquez","WR","CAR",13,5,10,180,"3/26/98","WR-TE",177.8,81.82,1998-03-26,25.4,176.51
"Stevenson"," Rhamondre","RB","NE",38,6,0,230,"2/23/98","RB-FB",182.88,104.55,1998-02-23,25.5,182.2
"Stevenson"," Tyrique","DB","CHI",29,6,0,204,"5/26/00","DB-CB-S",182.88,92.73,2000-05-26,23.2,183.35
"Stewart"," Grover","DT","IND",90,6,4,315,"10/20/93",NA,193.04,143.18,1993-10-20,29.8,192.98
"Stewart"," M.J.","S","HOU",29,5,11,200,"9/16/95","DB-CB-S",180.34,90.91,1995-09-16,27.9,182.02
"Stick"," Easton","QB","LAC",2,6,1,224,"9/15/95","QB",185.42,101.82,1995-09-15,27.9,182.93
"Stidham"," Jarrett","QB","DEN",4,6,3,215,"8/8/96","QB",190.5,97.73,1996-08-08,27,189.5
"Stille"," Ben","DE","ARI",64,6,4,296,"11/12/97","DL-DE",193.04,134.55,1997-11-12,25.8,193.48
"Stills"," Dante","DT","ARI",55,6,4,286,"12/14/99",NA,193.04,130,1999-12-14,23.7,192.18
"Stingley Jr."," Derek","CB","HOU",24,6,0,190,"6/20/01","DB-CB-S",182.88,86.36,2001-06-20,22.1,179.22
"Stinnie"," Aaron","G","TB",64,6,3,312,"2/18/94","OL-G-C",190.5,141.82,1994-02-18,29.5,189.8
"Stirgus"," D.J.","CB","WAS",41,6,1,202,NA,"DB-CB-S",185.42,91.82,NA,NA,186.21
"St-Juste"," Benjamin","CB","WAS",25,6,3,200,"9/8/97","DB-CB-S",190.5,90.91,1997-09-08,25.9,190.07
"Stokes"," Eric","CB","GB",21,6,0,194,"3/1/99","DB-CB-S",182.88,88.18,1999-03-01,24.5,181.57
"Stoll"," Chris","LS","SEA",41,6,2,255,"8/3/98","S.TEAMS",187.96,115.91,1998-08-03,25,187.79
"Stoll"," Jack","TE","PHI",89,6,4,247,"1/28/98","WR-TE",193.04,112.27,1998-01-28,25.5,191.17
"Stone"," Geno","S","BAL",26,5,11,209,"4/19/99","DB-CB-S",180.34,95,1999-04-19,24.3,179.59
"Stonehouse"," Ryan","P","TEN",4,5,10,193,"5/11/99","S.TEAMS",177.8,87.73,1999-05-11,24.3,178.72
"Stout"," Jordan","P","BAL",11,6,3,214,"8/4/98","S.TEAMS",190.5,97.27,1998-08-04,25,188.21
"Strachan"," Mike","WR","IND",17,6,5,224,"8/13/97","WR-TE",195.58,101.82,1997-08-13,26,194.62
"Strange"," Brenton","TE","JAC",85,6,3,247,"12/27/00","WR-TE",190.5,112.27,2000-12-27,22.6,190.36
"Strange"," Cole","OL","NE",69,6,5,305,"7/31/98","OL-G-C",195.58,138.64,1998-07-31,25,196.01
"Street"," Kentavius","DL","PHI",97,6,2,287,"5/8/96","DL-DE",187.96,130.45,1996-05-08,27.3,189.18
"Streveler"," Chris","QB","NYJ",15,6,1,216,"1/6/95","QB",185.42,98.18,1995-01-06,28.6,185.25
"Strnad"," Justin","LB","DEN",40,6,3,235,"8/21/96","LB",190.5,106.82,1996-08-21,27,190.53
"Stroman Jr."," Greg","DB","CHI",27,5,11,180,"3/8/96","DB-CB-S",180.34,81.82,1996-03-08,27.4,179.24
"Stromberg"," Ricky","C","WAS",53,6,4,313,"11/10/00","OL-G-C",193.04,142.27,2000-11-10,22.8,194.57
"Strong"," Kevin","DL","ARI",92,6,4,295,"8/5/96","DL-DE",193.04,134.09,1996-08-05,27,191.83
"Strong Jr."," Pierre","RB","NE",35,5,11,205,"12/10/98","RB-FB",180.34,93.18,1998-12-10,24.7,181.08
"Stroud"," C.J.","QB","HOU",7,6,3,218,"10/3/01","QB",190.5,99.09,2001-10-03,21.9,192.46
"Stuard"," Grant","LB","IND",41,5,11,230,"10/15/98","LB",180.34,104.55,1998-10-15,24.8,181.5
"Stueber"," Andrew","OL","NE",64,6,6,312,"7/1/99","OL-G-C",198.12,141.82,1999-07-01,24.1,199.05
"Sudfeld"," Nate","QB","DET",10,6,6,227,"10/7/93","QB",198.12,103.18,1993-10-07,29.9,197.47
"Sullivan"," Chandon","CB","PIT",34,5,11,189,"8/7/96","DB-CB-S",180.34,85.91,1996-08-07,27,179.17
"Sullivan"," Stephen","TE","CAR",84,6,5,245,"11/28/96","WR-TE",195.58,111.36,1996-11-28,26.7,195.34
"Summers"," Ty","LB","NO",42,6,1,241,"12/31/95","LB",185.42,109.55,1995-12-31,27.6,187.01
"Sunahara"," Rex","LS","PIT",NA,6,6,242,"10/9/96","S.TEAMS",198.12,110,1996-10-09,26.8,196.23
"Surratt"," Chazz","LB","NYJ",55,6,2,233,"2/16/97","LB",187.96,105.91,1997-02-16,26.5,189.43
"Surtain II"," Pat","CB","DEN",2,6,2,202,"4/14/00","DB-CB-S",187.96,91.82,2000-04-14,23.3,188.74
"Sutherland"," Jonathan","S","SEA",28,5,11,202,NA,"DB-CB-S",180.34,91.82,NA,NA,178.64
"Sutherland"," Keaton","G","HOU",66,6,5,316,"2/12/97","OL-G-C",195.58,143.64,1997-02-12,26.5,194.71
"Sutton"," Cameron","CB","DET",1,5,11,188,"2/27/95","DB-CB-S",180.34,85.45,1995-02-27,28.5,180.78
"Sutton"," Courtland","WR","DEN",14,6,4,216,"10/10/95","WR-TE",193.04,98.18,1995-10-10,27.8,192.95
"Swaim"," Geoff","TE","ARI",NA,6,4,260,"9/16/93","WR-TE",193.04,118.18,1993-09-16,29.9,192.26
"Swain"," Freddie","WR","MIA",88,6,0,197,"8/4/98","WR-TE",182.88,89.55,1998-08-04,25,182.82
"Swann"," Jordan","DB","BAL",NA,5,10,187,NA,"DB-CB-S",177.8,85,NA,NA,177.48
"Sweat"," Josh","DE","PHI",94,6,5,265,"3/29/97","DL-DE",195.58,120.45,1997-03-29,26.4,195.09
"Sweat"," Montez","DE","WAS",90,6,6,262,"9/4/96","DL-DE",198.12,119.09,1996-09-04,26.9,196.65
"Sweeney"," Tommy","TE","NYG",89,6,4,251,"7/1/95","WR-TE",193.04,114.09,1995-07-01,28.1,192.95
"Swift"," D'Andre","RB","PHI",0,5,9,215,"1/14/99","RB-FB",175.26,97.73,1999-01-14,24.6,173.06
"Swoboda"," Ryan","OL","DET",62,6,9,309,"9/19/98","OL-G-C",205.74,140.45,1998-09-19,24.9,204.6
"Sykes"," Jacob","DT","SEA",NA,6,3,277,NA,NA,190.5,125.91,NA,NA,189.29
"Szmyt"," Andre","K","CHI",37,6,0,200,"9/26/98","S.TEAMS",182.88,90.91,1998-09-26,24.9,180.74
"Tagovailoa"," Tua","QB","MIA",1,6,1,217,"3/2/98","QB",185.42,98.64,1998-03-02,25.4,188.11
"Takitaki"," Sione","LB","CLE",44,6,1,238,"6/8/95","LB",185.42,108.18,1995-06-08,28.2,183.82
"Tannehill"," Ryan","QB","TEN",17,6,4,217,"7/27/88","QB",193.04,98.64,1988-07-27,35.1,191.66
"Tarlas"," George","DE","LV",79,6,3,253,"9/28/98","DL-DE",190.5,115,1998-09-28,24.9,191.35
"Tart"," Teair","DT","TEN",93,6,2,304,"2/28/97",NA,187.96,138.18,1997-02-28,26.5,186.75
"Taula"," Tanner","TE","TB",84,6,6,251,NA,"WR-TE",198.12,114.09,NA,NA,199.51
"Taulapapa"," Wayne","RB","SEA",NA,5,11,207,NA,"RB-FB",180.34,94.09,NA,NA,180.47
"Tavai"," Jahlani","LB","NE",48,6,2,246,"9/28/96","LB",187.96,111.82,1996-09-28,26.9,185.52
"Tavai"," Justus","DT","NE",NA,6,3,290,NA,NA,190.5,131.82,NA,NA,190.91
"Taylor"," Alex","OL","DAL",69,6,8,301,"4/29/97","OL-G-C",203.2,136.82,1997-04-29,26.3,203.07
"Taylor"," Alontae","CB","NO",1,6,1,199,"12/3/98","DB-CB-S",185.42,90.45,1998-12-03,24.7,187.87
"Taylor"," Darrell","LB","SEA",52,6,4,267,"3/24/97","LB",193.04,121.36,1997-03-24,26.4,194.41
"Taylor"," J.J.","RB","NE",42,5,6,185,"1/4/98","RB-FB",167.64,84.09,1998-01-04,25.6,166.24
"Taylor"," Ja'Sir","DB","LAC",36,5,10,185,"1/8/99","DB-CB-S",177.8,84.09,1999-01-08,24.6,178.74
"Taylor"," Jawaan","OT","KC",74,6,5,312,"11/25/97","OL-G-C",195.58,141.82,1997-11-25,25.7,197.42
"Taylor"," Jonathan","RB","IND",28,5,10,226,"1/19/99","RB-FB",177.8,102.73,1999-01-19,24.6,176.7
"Taylor"," Leonard","TE","JAC",49,6,5,260,NA,"WR-TE",195.58,118.18,NA,NA,196.2
"Taylor"," Malik","WR","NYJ",86,6,3,220,"12/21/95","WR-TE",190.5,100,1995-12-21,27.6,190.15
"Taylor"," Patrick","RB","GB",27,6,2,217,"4/29/98","RB-FB",187.96,98.64,1998-04-29,25.3,189.74
"Taylor"," Reese","CB","KC",39,5,9,188,"8/27/99","DB-CB-S",175.26,85.45,1999-08-27,24,174.94
"Taylor"," Trent","WR","CIN",11,5,8,181,"4/30/94","WR-TE",172.72,82.27,1994-04-30,29.3,171.65
"Taylor"," Tyrod","QB","NYG",2,6,1,217,"8/3/89","QB",185.42,98.64,1989-08-03,34,187.55
"Taylor II"," Jason","S","LAR",25,6,0,208,"12/30/99","DB-CB-S",182.88,94.55,1999-12-30,23.6,183.56
"Taylor Jr."," Keith","CB","CAR",28,6,3,195,"5/3/99","DB-CB-S",190.5,88.64,1999-05-03,24.3,188.93
"Taylor-Britt"," Cam","CB","CIN",29,5,11,202,"10/15/99","DB-CB-S",180.34,91.82,1999-10-15,23.8,178.04
"Taylor-Stuart"," Isaac","DB","IND",NA,6,2,200,"10/25/99","DB-CB-S",187.96,90.91,1999-10-25,23.8,188.6
"Teamer"," Roderic","S","LV",33,6,0,205,"5/12/97","DB-CB-S",182.88,93.18,1997-05-12,26.3,182.36
"Tecklenburg"," Sam","C","CAR",68,6,4,310,"1/31/97","OL-G-C",193.04,140.91,1997-01-31,26.5,192.71
"Telfort"," Kadeem","OT","GB",77,6,7,322,"11/10/98","OL-G-C",200.66,146.36,1998-11-10,24.8,198.57
"Tell III"," Marvell","CB","CIN",39,6,2,198,"8/2/96","DB-CB-S",187.96,90,1996-08-02,27,187.2
"Teller"," Wyatt","G","CLE",77,6,4,315,"11/21/94","OL-G-C",193.04,143.18,1994-11-21,28.7,193.98
"Tenuta"," Luke","OT","GB",78,6,8,314,"9/1/99","OL-G-C",203.2,142.73,1999-09-01,23.9,204.07
"Terrell"," A.J.","CB","ATL",24,6,1,195,"9/23/98","DB-CB-S",185.42,88.64,1998-09-23,24.9,185.12
"Tezino"," Kyahva","LB","SF",NA,6,0,235,NA,"LB",182.88,106.82,NA,NA,181.85
"Thibodeaux"," Kayvon","LB","NYG",5,6,5,258,"12/15/00","LB",195.58,117.27,2000-12-15,22.7,195.48
"Thielen"," Adam","WR","CAR",19,6,2,195,"8/22/90","WR-TE",187.96,88.64,1990-08-22,33,189.09
"Thomas"," A.J.","DB","CHI",38,6,2,214,"9/18/99","DB-CB-S",187.96,97.27,1999-09-18,23.9,188.71
"Thomas"," Ambry","CB","SF",20,6,0,190,"9/9/99","DB-CB-S",182.88,86.36,1999-09-09,23.9,183.17
"Thomas"," Andrew","OT","NYG",78,6,5,315,"1/22/99","OL-G-C",195.58,143.18,1999-01-22,24.6,194.17
"Thomas"," Cameron","LB","ARI",97,6,4,267,"7/1/00","LB",193.04,121.36,2000-07-01,23.1,195.19
"Thomas"," Daniel","S","JAC",20,5,10,215,"7/1/98","DB-CB-S",177.8,97.73,1998-07-01,25.1,175.92
"Thomas"," Drake","LB","LV",57,5,11,223,"2/25/00","LB",180.34,101.36,2000-02-25,23.5,183.25
"Thomas"," Ian","TE","CAR",80,6,4,260,"6/6/96","WR-TE",193.04,118.18,1996-06-06,27.2,194.1
"Thomas"," Isaiah","DE","CLE",58,6,5,266,"12/3/98","DL-DE",195.58,120.91,1998-12-03,24.7,194.73
"Thomas"," Jaylon","G","BAL",NA,6,3,304,NA,"OL-G-C",190.5,138.18,NA,NA,188.34
"Thomas"," Jordan","LB","CAR",48,6,5,280,"8/2/96","LB",195.58,127.27,1996-08-02,27,196.03
"Thomas"," Juanyeh","S","DAL",40,6,3,217,"6/24/00","DB-CB-S",190.5,98.64,2000-06-24,23.1,191.64
"Thomas"," Keir","LB","LAR",96,6,2,275,"1/25/98","LB",187.96,125,1998-01-25,25.5,186.48
"Thomas"," Kiondre","CB","GB",43,6,0,185,"2/7/98","DB-CB-S",182.88,84.09,1998-02-07,25.5,182.12
"Thomas"," Logan","TE","WAS",82,6,6,250,"7/1/91","WR-TE",198.12,113.64,1991-07-01,32.1,197.47
"Thomas"," Michael","WR","NO",13,6,3,212,"3/3/93","WR-TE",190.5,96.36,1993-03-03,30.4,191.55
"Thomas"," Michael","S","CIN",31,5,11,192,"3/17/90","DB-CB-S",180.34,87.27,1990-03-17,33.4,179.83
"Thomas"," Solomon","DL","NYJ",94,6,2,256,"8/26/95","DL-DE",187.96,116.36,1995-08-26,28,189.29
"Thomas"," Tavierre","CB","HOU",4,5,10,205,"3/11/96","DB-CB-S",177.8,93.18,1996-03-11,27.4,175.02
"Thomas"," Thayer","WR","MIN",89,6,0,195,"5/20/98","WR-TE",182.88,88.64,1998-05-20,25.2,182.7
"Thomas"," Zachary","OT","LAR",57,6,5,300,"5/26/98","OL-G-C",195.58,136.36,1998-05-26,25.2,196.83
"Thomas II"," Rodney","S","IND",25,6,1,196,"6/26/98","DB-CB-S",185.42,89.09,1998-06-26,25.1,184.52
"Thomas III"," Charlie","LB","CLE",35,6,3,216,"1/31/00","LB",190.5,98.18,2000-01-31,23.5,190.5
"Thomas V"," Starling","CB","DET",49,5,10,190,"1/25/00","DB-CB-S",177.8,86.36,2000-01-25,23.5,177.07
"Thomas-Oliver III"," Stantley","CB","CAR",27,6,0,190,"6/4/98","DB-CB-S",182.88,86.36,1998-06-04,25.2,182.5
"Thompkins"," Deven","WR","TB",83,5,8,155,"12/23/99","WR-TE",172.72,70.45,1999-12-23,23.6,171.56
"Thompson"," BJ","DE","KC",53,6,6,240,"3/23/99","DL-DE",198.12,109.09,1999-03-23,24.4,197.99
"Thompson"," Bryan","WR","BUF",89,6,1,195,NA,"WR-TE",185.42,88.64,NA,NA,186.86
"Thompson"," Bryce","CB","MIA",42,5,11,190,"9/20/99","DB-CB-S",180.34,86.36,1999-09-20,23.9,181.41
"Thompson"," Cody","WR","SEA",13,6,2,205,"1/11/96","WR-TE",187.96,93.18,1996-01-11,27.6,188.1
"Thompson"," Colin","TE","MIN",NA,6,4,255,"12/15/93","WR-TE",193.04,115.91,1993-12-15,29.7,193.55
"Thompson"," Jalen","S","ARI",34,5,11,190,"7/18/98","DB-CB-S",180.34,86.36,1998-07-18,25.1,182.4
"Thompson"," Josh","DB","TEN",29,6,0,194,"10/20/98","DB-CB-S",182.88,88.18,1998-10-20,24.8,183.31
"Thompson"," NaJee","CB","MIN",36,5,11,205,NA,"DB-CB-S",180.34,93.18,NA,NA,179.36
"Thompson"," SaRodorick","RB","SEA",NA,6,0,220,"10/1/99","RB-FB",182.88,100,1999-10-01,23.9,182.11
"Thompson"," Shaq","LB","CAR",7,6,0,230,"4/21/94","LB",182.88,104.55,1994-04-21,29.3,185.04
"Thompson"," Skylar","QB","MIA",19,6,2,219,"6/4/97","QB",187.96,99.55,1997-06-04,26.2,188.28
"Thompson"," Trenton","DB","PIT",NA,6,1,196,"12/18/97","DB-CB-S",185.42,89.09,1997-12-18,25.7,185.78
"Thompson-Robinson"," Dorian","QB","CLE",17,6,1,191,"11/14/99","QB",185.42,86.82,1999-11-14,23.7,183.87
"Thornhill"," Juan","S","CLE",1,6,0,205,"10/19/95","DB-CB-S",182.88,93.18,1995-10-19,27.8,181.91
"Thornton"," Tyquan","WR","NE",11,6,2,182,"8/7/00","WR-TE",187.96,82.73,2000-08-07,23,187.82
"Throckmorton"," Calvin","OL","NO",76,6,5,309,"8/16/96","OL-G-C",195.58,140.45,1996-08-16,27,193.5
"Thuney"," Joe","OL","KC",62,6,5,304,"11/18/92","OL-G-C",195.58,138.18,1992-11-18,30.7,197.46
"Thurman"," Nick","DE","CAR",NA,6,4,295,"6/12/95","DL-DE",193.04,134.09,1995-06-12,28.2,193.61
"Tillery"," Jerry","DL","LV",90,6,6,295,"10/8/96","DL-DE",198.12,134.09,1996-10-08,26.8,198.28
"Tillman"," Cedric","WR","CLE",89,6,3,215,"4/19/00","WR-TE",190.5,97.73,2000-04-19,23.3,188.73
"Tindall"," Channing","LB","MIA",41,6,2,232,"3/28/00","LB",187.96,105.45,2000-03-28,23.4,187.42
"Tinsley"," Mitchell","WR","WAS",86,6,1,205,"9/15/99","WR-TE",185.42,93.18,1999-09-15,23.9,185.24
"Tippmann"," Joe","C","NYJ",66,6,6,317,"3/24/01","OL-G-C",198.12,144.09,2001-03-24,22.4,195.67
"Togiai"," Noah","TE","ARI",81,6,4,244,"7/6/97","WR-TE",193.04,110.91,1997-07-06,26.1,192.87
"Togiai"," Tommy","DT","CLE",93,6,2,296,"9/19/99",NA,187.96,134.55,1999-09-19,23.9,185.43
"Tolbert"," Jalen","WR","DAL",18,6,1,195,"2/27/99","WR-TE",185.42,88.64,1999-02-27,24.5,187.47
"Toliver II"," Kevin","CB","IND",27,6,2,192,"11/24/95","DB-CB-S",187.96,87.27,1995-11-24,27.7,188.12
"Tom"," Cameron","C","PHI",67,6,4,300,"6/21/95","OL-G-C",193.04,136.36,1995-06-21,28.1,193.26
"Tom"," Zach","OL","GB",50,6,4,304,"3/26/99","OL-G-C",193.04,138.18,1999-03-26,24.4,190.58
"Tomlinson"," Dalvin","DT","CLE",94,6,3,325,"2/28/94",NA,190.5,147.73,1994-02-28,29.5,192.07
"Tomlinson"," Eric","TE","HOU",NA,6,6,263,"4/22/92","WR-TE",198.12,119.55,1992-04-22,31.3,198.15
"Tomlinson"," Laken","G","NYJ",78,6,3,323,"2/9/92","OL-G-C",190.5,146.82,1992-02-09,31.5,190.93
"Toney"," Kadarius","WR","KC",19,6,0,193,"1/27/99","WR-TE",182.88,87.73,1999-01-27,24.5,186.22
"Tonga"," Khyiris","DL","MIN",95,6,4,338,"7/7/96","DL-DE",193.04,153.64,1996-07-07,27.1,192.24
"Tonges"," Jake","TE","CHI",81,6,4,240,"7/8/99","WR-TE",193.04,109.09,1999-07-08,24.1,191.85
"Tonyan"," Robert","TE","CHI",18,6,5,200,"4/30/94","WR-TE",195.58,90.91,1994-04-30,29.3,194.97
"Toohill"," Casey","DE","WAS",95,6,5,254,"8/21/96","DL-DE",195.58,115.45,1996-08-21,27,195.84
"To'oto'o"," Henry","LB","HOU",39,6,2,228,"1/5/01","LB",187.96,103.64,2001-01-05,22.6,188.49
"Torrence"," O'Cyrus","G","BUF",64,6,5,347,"1/20/00","OL-G-C",195.58,157.73,2000-01-20,23.6,194.78
"Torrence II"," Rashad","S","LAR",43,6,0,202,"3/20/02","DB-CB-S",182.88,91.82,2002-03-20,21.4,183.2
"Toth"," Brett","OT","PHI",64,6,6,304,"9/1/96","OL-G-C",198.12,138.18,1996-09-01,26.9,197.55
"Toure"," Samori","WR","GB",83,6,1,191,"3/24/98","WR-TE",185.42,86.82,1998-03-24,25.4,183.94
"Townsend"," Tommy","P","KC",5,6,1,191,"11/12/96","S.TEAMS",185.42,86.82,1996-11-12,26.8,186.31
"Trahan"," Bralen","DB","CHI",45,5,11,196,"11/21/98","DB-CB-S",180.34,89.09,1998-11-21,24.7,179.34
"Trahan"," Christian","TE","CIN",85,6,2,256,"10/22/98","WR-TE",187.96,116.36,1998-10-22,24.8,188.67
"Trainer"," Andrew","OT","LAC",62,6,7,320,"12/18/97","OL-G-C",200.66,145.45,1997-12-18,25.7,200.8
"Trammell"," Austin","WR","LAR",81,5,10,185,"7/4/98","WR-TE",177.8,84.09,1998-07-04,25.1,177.11
"Tranquill"," Drue","LB","KC",23,6,2,228,"8/15/95","LB",187.96,103.64,1995-08-15,28,188.59
"Traore"," Badara","OL","ARI",67,6,7,327,"3/12/97","OL-G-C",200.66,148.64,1997-03-12,26.4,201.55
"Trask"," Kyle","QB","TB",2,6,5,236,"3/6/98","QB",195.58,107.27,1998-03-06,25.4,194.51
"Trautman"," Adam","TE","DEN",82,6,5,253,"2/5/97","WR-TE",195.58,115,1997-02-05,26.5,195.79
"Treadwell"," Laquon","WR","BAL",NA,6,2,215,"6/14/95","WR-TE",187.96,97.73,1995-06-14,28.2,188.54
"Tremayne"," Brycen","WR","WAS",89,6,4,212,NA,"WR-TE",193.04,96.36,NA,NA,193.74
"Tremble"," Tommy","TE","CAR",82,6,4,250,"6/2/00","WR-TE",193.04,113.64,2000-06-02,23.2,193.2
"Trice"," Cory","DB","PIT",27,6,3,206,"5/30/00","DB-CB-S",190.5,93.64,2000-05-30,23.2,193.93
"Triner"," Zach","LS","TB",97,6,3,245,"1/30/91","S.TEAMS",190.5,111.36,1991-01-30,32.5,192.09
"Trubisky"," Mitch","QB","PIT",10,6,2,220,"8/20/94","QB",187.96,100,1994-08-20,29,190.15
"Tryon-Shoyinka"," Joe","LB","TB",9,6,5,259,"4/30/99","LB",195.58,117.73,1999-04-30,24.3,198.21
"Tucker"," Justin","K","BAL",9,6,1,184,"11/21/89","S.TEAMS",185.42,83.64,1989-11-21,33.7,185.74
"Tucker"," Sean","RB","TB",44,5,10,210,"10/25/01","RB-FB",177.8,95.45,2001-10-25,21.8,176.23
"Tucker"," Tre","WR","LV",89,5,9,185,"3/8/01","WR-TE",175.26,84.09,2001-03-08,22.4,176.7
"Tufele"," Jay","DT","CIN",97,6,3,305,"7/25/99",NA,190.5,138.64,1999-07-25,24.1,188.57
"Tuipulotu"," Marlon","DT","PHI",95,6,2,307,"5/31/99",NA,187.96,139.55,1999-05-31,24.2,187.11
"Tuipulotu"," Tuli","LB","LAC",45,6,3,266,"9/3/02","LB",190.5,120.91,2002-09-03,20.9,187.25
"Tune"," Clayton","QB","ARI",15,6,3,220,"3/23/99","QB",190.5,100,1999-03-23,24.4,190.33
"Tunsil"," Laremy","OT","HOU",78,6,5,313,"8/2/94","OL-G-C",195.58,142.27,1994-08-02,29,195.83
"Tunstall"," James","OT","MIA",75,6,7,304,"10/29/99","OL-G-C",200.66,138.18,1999-10-29,23.8,200.62
"Tupou"," Josh","DT","CIN",68,6,3,340,"5/2/94",NA,190.5,154.55,1994-05-02,29.3,190.9
"Turay"," Kemoko","DE","ATL",NA,6,5,248,"7/11/95","DL-DE",195.58,112.73,1995-07-11,28.1,195.36
"Turner"," Billy","OT","NYJ",54,6,5,313,"10/17/91","OL-G-C",195.58,142.27,1991-10-17,31.8,192.47
"Turner"," Cole","TE","WAS",85,6,6,240,"3/16/00","WR-TE",198.12,109.09,2000-03-16,23.4,196.99
"Turner"," DJ","WR","LV",19,5,9,205,"1/18/97","WR-TE",175.26,93.18,1997-01-18,26.6,175.39
"Turner"," Ezekiel","LB","ARI",47,6,2,214,"6/9/96","LB",187.96,97.27,1996-06-09,27.2,187.91
"Turner"," Kobie","DT","LAR",91,6,2,288,"4/26/99",NA,187.96,130.91,1999-04-26,24.3,188.26
"Turner"," Malik","WR","IND",12,6,2,202,"1/30/96","WR-TE",187.96,91.82,1996-01-30,27.5,187.86
"Turner"," Nolan","S","TB",34,6,1,202,"11/29/97","DB-CB-S",185.42,91.82,1997-11-29,25.7,183.37
